##############################
# Data for GDDR6_1
# CMD  ADDRESS      DATA
w      080100028e0    00000000
w      080110028e0    00000000
w      0801000289c    00000001
w      0801100289c    00000001
w      0801000293c    00000000
w      0801100293c    00000000
w      08010002898    00000001
w      08011002898    00000001
w      08010002880    00000006
w      08011002880    00000006
w      08010002850    00000000
w      08011002850    00000000
w      08010002930    00000020
w      08011002930    00000020
w      08010002890    00000000
w      08011002890    00000000
w      08010002878    0000000e
w      08011002878    0000000e
w      08010002874    00000003
w      08011002874    00000003
w      080100028d4    00000000
w      080110028d4    00000000
w      0801000290c    00000000
w      0801100290c    00000000
w      08010002894    00000000
w      08011002894    00000000
w      080100028b0    00000000
w      080110028b0    00000000
w      080100028b4    00000000
w      080110028b4    00000000
w      080100028b8    00000000
w      080110028b8    00000000
w      080100028c4    00000000
w      080110028c4    00000000
w      08010004044    00000032
w      08011004044    00000032
w      080100028f0    00000036
w      080110028f0    00000036
w      080100028e4    00000000
w      080110028e4    00000000
w      08010002904    00000000
w      08011002904    00000000
w      080100028c8    00000000
w      080110028c8    00000000
w      080100028ac    00000000
w      080110028ac    00000000
w      08010002908    00000000
w      08011002908    00000000
w      08010002888    00000000
w      08011002888    00000000
w      080100028a4    00000000
w      080110028a4    00000000
w      080100028a8    00000000
w      080110028a8    00000000
w      080100028e8    00000000
w      080110028e8    00000000
w      08010002854    00000000
w      08011002854    00000000
w      0801000288c    00000000
w      0801100288c    00000000
w      08010002868    00000001
w      08011002868    00000001
w      08010002870    00000000
w      08011002870    00000000
w      08010002884    0000000b
w      08011002884    0000000b
w      080100028f8    00000002
w      080110028f8    00000002
w      080100028fc    00000002
w      080110028fc    00000002
w      080100028f4    00000001
w      080110028f4    00000001
w      08010002900    00000001
w      08011002900    00000001
w      080100028a0    00000000
w      080110028a0    00000000
w      08012030000    00008187
w      08012030004    0000576e
w      08012030008    000037ad
w      0801203000c    00001152
w      08012030010    000067e8
w      08012030014    0000a3f4
w      08012030018    0000ffff
w      0801203001c    00000894
w      08012030020    00001e24
w      08012030024    00001024
w      0801203c2e4    00000707
w      0801203c2e8    00000058
w      0801000286c    00000003
w      0801100286c    00000003
w      0801000284c    0000000a
w      0801100284c    0000000a
w      08010002968    00000001
w      08011002968    00000001
w      0801003c028    00000000
w      0801103c028    00000000
w      0801003c014    00000000
w      0801103c014    00000000
w      0801000296c    00000001
w      0801100296c    00000001
w      08010002970    00000003
w      08011002970    00000003
w      08010004420    00000018
w      08011004420    00000018
w      08010004414    00000003
w      08011004414    00000003
w      08010004718    000000aa
w      08011004718    000000aa
w      08010006410    00000006
w      08011006410    00000006
w      0801203007c    00000809
w      08012030054    00000000
w      0801203d914    0000002a
w      08012032000    00000001
w      08012032000    00000003
w      0801203d600    0000000f
w      0801203c000    00000001
w      08012030060    00003001
w      08012033e48    00000000
w      0801203fe80    00000000
w      0801203d890    00000000
w      080120300b0    00000080
w      080120300b4    00000005
w      08012000420    00000505
w      0801200c00c    0000414b
w      0801200c010    00000284
w      0801200c014    000001b8
w      0801203c050    0000000c
w      0801200040c    000000fd
w      08012000210    00000003
w      0801201006c    0000eb2f
w      0801202006c    0000fffc
w      08012000408    0000fbbd
w      08013000004    00001233
w      08013000008    00001ff0
