##############################
# Data for GDDR6_3
# CMD  ADDRESS      DATA
w      080310028d0    00000000
w      080300028bc    00000006
w      080310028bc    00000006
w      080300028c0    00000003
w      080310028c0    00000003
w      080300028e0    00000000
w      080310028e0    00000000
w      0803000289c    00000001
w      0803100289c    00000001
w      0803000293c    00000000
w      0803100293c    00000000
w      08030002898    00000001
w      08031002898    00000001
w      08030002880    00000006
w      08031002880    00000006
w      08030002850    00000000
w      08031002850    00000000
w      08030002930    00000020
w      08031002930    00000020
w      08030002890    00000000
w      08031002890    00000000
w      08030002878    0000000e
w      08031002878    0000000e
w      08030002874    00000003
w      08031002874    00000003
w      080300028d4    00000000
w      080310028d4    00000000
w      0803000290c    00000000
w      0803100290c    00000000
w      08030002894    00000000
w      08031002894    00000000
w      080300028b0    00000000
w      080310028b0    00000000
w      080300028b4    00000000
w      080310028b4    00000000
w      080300028b8    00000000
w      080310028b8    00000000
w      080300028c4    00000000
w      080310028c4    00000000
w      08030004044    00000032
w      08031004044    00000032
w      080300028f0    00000036
w      080310028f0    00000036
w      080300028e4    00000000
w      080310028e4    00000000
w      08030002904    00000000
w      08031002904    00000000
w      080300028c8    00000000
w      080310028c8    00000000
w      080300028ac    00000000
w      080310028ac    00000000
w      08030002908    00000000
w      08031002908    00000000
w      08030002888    00000000
w      08031002888    00000000
w      080300028a4    00000000
w      080310028a4    00000000
w      080300028a8    00000000
w      080310028a8    00000000
w      080300028e8    00000000
w      080310028e8    00000000
w      08030002854    00000000
w      08031002854    00000000
w      0803000288c    00000000
w      0803100288c    00000000
w      08030002868    00000001
w      08031002868    00000001
w      08030002870    00000000
w      08031002870    00000000
w      08030002884    0000000b
w      08031002884    0000000b
w      080300028f8    00000002
w      080310028f8    00000002
w      080300028fc    00000002
w      080310028fc    00000002
w      080300028f4    00000001
w      080310028f4    00000001
w      08030002900    00000001
w      08031002900    00000001
w      080300028a0    00000000
w      080310028a0    00000000
w      08032030000    00008187
w      08032030004    0000576e
w      08032030008    000037ad
w      0803203000c    00001152
w      08032030010    000067e8
w      08032030014    0000a3f4
w      08032030018    0000ffff
w      0803203001c    00000894
w      08032030020    00001e24
w      08032030024    00001024
w      0803203c2e4    00000707
w      0803203c2e8    00000058
w      0803000286c    00000003
w      0803100286c    00000003
w      0803000284c    0000000a
w      0803100284c    0000000a
w      08030002968    00000001
w      08031002968    00000001
w      0803003c028    00000000
w      0803103c028    00000000
w      0803003c014    00000000
w      0803103c014    00000000
w      0803000296c    00000001
w      0803100296c    00000001
w      08030002970    00000003
w      08031002970    00000003
w      08030004420    00000018
w      08031004420    00000018
w      08030004414    00000003
w      08031004414    00000003
w      08030004718    000000aa
w      08031004718    000000aa
w      08030006410    00000006
w      08031006410    00000006
w      0803203007c    00000809
w      08032030054    00000000
w      0803203d914    0000002a
w      08032032000    00000001
w      08032032000    00000003
w      0803203d600    0000000f
w      0803203c000    00000001
w      08032030060    00003001
w      08032033e48    00000000
w      0803203fe80    00000000
w      0803203d890    00000000
w      080320300b0    00000080
w      080320300b4    00000005
w      08032000420    00000505
w      0803200c00c    0000414b
w      0803200c010    00000284
w      0803200c014    000001b8
w      0803203c050    0000000c
w      0803200040c    000000fd
w      08032000210    00000003
w      0803201006c    0000eb2f
w      0803202006c    0000fffc
w      08032000408    0000fbbd
w      08033000004    00001273
w      08033000008    00001ff0
