##############################
# Data for PCIE_1
# CMD  ADDRESS      DATA
w      0819a0404c0    00000012
w      0819b0404c0    00000012
w      081980404c8    00ff0000
w      081990404c8    00ff0000
w      0819a0404c8    00ff0000
w      0819b0404c8    00ff0000
w      081980404d0    00002326
w      081990404d0    00002326
w      0819a0404d0    00002326
w      0819b0404d0    00002326
w      081980404d4    00000004
w      081990404d4    00000004
w      0819a0404d4    00000004
w      0819b0404d4    00000004
w      081980404dc    00000066
w      081990404dc    00000066
w      0819a0404dc    00000066
w      0819b0404dc    00000066
w      08198040548    0006a070
w      08199040548    0006a070
w      0819a040548    0006a070
w      0819b040548    0006a070
w      0819804056c    0006a070
w      0819904056c    0006a070
w      0819a04056c    0006a070
w      0819b04056c    0006a070
w      08198040590    0006a070
w      08199040590    0006a070
w      0819a040590    0006a070
w      0819b040590    0006a070
w      08198040628    00000102
w      08199040628    00000102
w      0819a040628    00000102
w      0819b040628    00000102
w      08198040658    00000010
w      08199040658    00000010
w      0819a040658    00000010
w      0819b040658    00000010
w      08198040660    164717d0
w      08199040660    164717d0
w      0819a040660    164717d0
w      0819b040660    164717d0
w      08198040664    000003e5
w      08199040664    000003e5
w      0819a040664    000003e5
w      0819b040664    000003e5
w      08198040668    07e206da
w      08199040668    07e206da
w      0819a040668    07e206da
w      0819b040668    07e206da
w      0819804066c    07e707e5
w      0819904066c    07e707e5
w      0819a04066c    07e707e5
w      0819b04066c    07e707e5
w      08198040670    16221509
w      08199040670    16221509
w      0819a040670    16221509
w      0819b040670    16221509
w      08198040674    0000163d
w      08199040674    0000163d
w      0819a040674    0000163d
w      0819b040674    0000163d
w      08198040678    037b035f
w      08199040678    037b035f
w      0819a040678    037b035f
w      0819b040678    037b035f
w      0819804067c    03c4035f
w      0819904067c    03c4035f
w      0819a04067c    03c4035f
w      0819b04067c    03c4035f
w      08198040680    024a021e
w      08199040680    024a021e
w      0819a040680    024a021e
w      0819b040680    024a021e
w      08198040684    033d0326
w      08199040684    033d0326
w      0819a040684    033d0326
w      0819b040684    033d0326
w      08198040688    0362035f
w      08199040688    0362035f
w      0819a040688    0362035f
w      0819b040688    0362035f
w      0819804068c    03c60385
w      0819904068c    03c60385
w      0819a04068c    03c60385
w      0819b04068c    03c60385
w      08198040690    000003c7
w      08199040690    000003c7
w      0819a040690    000003c7
w      0819b040690    000003c7
w      08198040694    035e032f
w      08199040694    035e032f
w      0819a040694    035e032f
w      0819b040694    035e032f
w      08198040698    035e024c
w      08199040698    035e024c
w      0819a040698    035e024c
w      0819b040698    035e024c
w      0819804069c    04980409
w      0819904069c    04980409
w      0819a04069c    04980409
w      0819b04069c    04980409
w      081980406d8    08000000
w      081990406d8    08000000
w      0819a0406d8    08000000
w      0819b0406d8    08000000
w      081980406a0    05b60527
w      081990406a0    05b60527
w      0819a0406a0    05b60527
w      0819b0406a0    05b60527
w      081980406a4    06d40645
w      081990406a4    06d40645
w      0819a0406a4    06d40645
w      0819b0406a4    06d40645
w      081980406a8    06d806d6
w      081990406a8    06d806d6
w      0819a0406a8    06d806d6
w      0819b0406a8    06d806d6
w      081980406ac    000003c8
w      081990406ac    000003c8
w      0819a0406ac    000003c8
w      0819b0406ac    000003c8
w      08198041008    000af000
w      08199041008    000af000
w      0819a041008    000af000
w      0819b041008    000af000
w      08198041038    00001843
w      08199041038    00001843
w      0819a041038    00001843
w      0819b041038    00001843
w      0819804105c    7e740000
w      0819904105c    7e740000
w      0819a04105c    7e740000
w      0819b04105c    7e740000
w      08198041060    61a8001e
w      08199041060    61a8001e
w      0819a041060    61a8001e
w      0819b041060    61a8001e
w      08198041064    000a61a8
w      08199041064    000a61a8
w      0819a041064    000a61a8
w      0819b041064    000a61a8
w      08198041068    0000003f
w      08199041068    0000003f
w      0819a041068    0000003f
w      0819b041068    0000003f
w      0819804106c    000000d8
w      0819904106c    000000d8
w      0819a04106c    000000d8
w      0819b04106c    000000d8
w      08198041070    000e0006
w      08199041070    000e0006
w      0819a041070    000e0006
w      0819b041070    000e0006
w      081980410b8    00000165
w      081990410b8    00000165
w      0819a0410b8    00000165
w      0819b0410b8    00000165
w      081980410c0    18408000
w      081990410c0    18408000
w      0819a0410c0    18408000
w      0819b0410c0    18408000
w      081980410c4    00030a20
w      081990410c4    00030a20
w      0819a0410c4    00030a20
w      0819b0410c4    00030a20
w      081980410d8    00083def
w      081990410d8    00083def
w      0819a0410d8    00083def
w      0819b0410d8    00083def
w      081980410dc    00007004
w      081990410dc    00007004
w      0819a0410dc    00007004
w      0819b0410dc    00007004
w      081980410e4    00af0064
w      081990410e4    00af0064
w      0819a0410e4    00af0064
w      0819b0410e4    00af0064
w      081980410e8    00000000
w      081990410e8    00000000
w      0819a0410e8    00000000
w      0819b0410e8    00000000
w      0819804112c    00000005
w      0819904112c    00000005
w      0819a04112c    00000005
w      0819b04112c    00000005
w      08198041140    00120000
w      08199041140    00120000
w      0819a041140    00120000
w      0819b041140    00120000
w      08198041148    00ff0000
w      08199041148    00ff0000
w      0819a041148    00ff0000
w      0819b041148    00ff0000
w      08198041150    00002326
w      08199041150    00002326
w      0819a041150    00002326
w      0819b041150    00002326
w      08198041154    00000002
w      08199041154    00000002
w      0819a041154    00000002
w      0819b041154    00000002
w      08198041158    00000066
w      08199041158    00000066
w      0819a041158    00000066
w      0819b041158    00000066
w      08198041180    00000302
w      08199041180    00000302
w      0819a041180    00000302
w      0819b041180    00000302
w      081980411a4    00000176
w      081990411a4    00000176
w      0819a0411a4    00000176
w      0819b0411a4    00000176
w      081980411a8    014c0147
w      081990411a8    014c0147
w      0819a0411a8    014c0147
w      0819b0411a8    014c0147
w      081980411ac    01640147
w      081990411ac    01640147
w      0819a0411ac    01640147
w      0819b0411ac    01640147
w      081980411b0    00a60099
w      081990411b0    00a60099
w      0819a0411b0    00a60099
w      0819b0411b0    00a60099
w      081980411b4    01440142
w      081990411b4    01440142
w      0819a0411b4    01440142
w      0819b0411b4    01440142
w      081980411b8    01490147
w      081990411b8    01490147
w      0819a0411b8    01490147
w      0819b0411b8    01490147
w      081980411bc    0166014a
w      081990411bc    0166014a
w      0819a0411bc    0166014a
w      0819b0411bc    0166014a
w      081980411c0    0000016c
w      081990411c0    0000016c
w      0819a0411c0    0000016c
w      0819b0411c0    0000016c
w      081980411c4    01460140
w      081990411c4    01460140
w      0819a0411c4    01460140
w      0819b0411c4    01460140
w      081980411c8    014600a8
w      081990411c8    014600a8
w      0819a0411c8    014600a8
w      0819b0411c8    014600a8
w      081980411cc    01a8018c
w      081990411cc    01a8018c
w      0819a0411cc    01a8018c
w      0819b0411cc    01a8018c
w      081980411d0    01e001c4
w      081990411d0    01e001c4
w      0819a0411d0    01e001c4
w      0819b0411d0    01e001c4
w      081980411d4    021801fc
w      081990411d4    021801fc
w      0819a0411d4    021801fc
w      0819b0411d4    021801fc
w      081980411d8    021c021a
w      081990411d8    021c021a
w      0819a0411d8    021c021a
w      0819b0411d8    021c021a
w      081980411dc    0000016d
w      081990411dc    0000016d
w      0819a0411dc    0000016d
w      0819b0411dc    0000016d
w      08198042024    04982981
w      08199042024    04982981
w      0819a042024    04982981
w      0819b042024    04982981
w      08198042028    0000004c
w      08199042028    0000004c
w      0819a042028    0000004c
w      0819b042028    0000004c
w      0819804203c    00780033
w      0819904203c    00780033
w      0819a04203c    00780033
w      0819b04203c    00780033
w      08198042040    001e0004
w      08199042040    001e0004
w      0819a042040    001e0004
w      0819b042040    001e0004
w      08198042060    0002d1f9
w      08199042060    0002d1f9
w      0819a042060    0002d1f9
w      0819b042060    0002d1f9
w      08198042064    00000c4e
w      08199042064    00000c4e
w      0819a042064    00000c4e
w      0819b042064    00000c4e
w      0819804206c    00000f76
w      0819904206c    00000f76
w      0819a04206c    00000f76
w      0819b04206c    00000f76
w      0819804207c    031249ff
w      0819904207c    031249ff
w      0819a04207c    031249ff
w      0819b04207c    031249ff
w      08198042094    46666777
w      08199042094    46666777
w      0819a042094    46666777
w      0819b042094    46666777
w      08198042098    00006664
w      08199042098    00006664
w      0819a042098    00006664
w      0819b042098    00006664
w      081980420a4    0000003c
w      081990420a4    0000003c
w      0819a0420a4    0000003c
w      0819b0420a4    0000003c
w      081980420c4    00400873
w      081990420c4    00400873
w      0819a0420c4    00400873
w      0819b0420c4    00400873
w      081980420c8    0000000a
w      081990420c8    0000000a
w      0819a0420c8    0000000a
w      0819b0420c8    0000000a
w      081980420dc    01418e63
w      081990420dc    01418e63
w      0819a0420dc    01418e63
w      0819b0420dc    01418e63
w      081980420e0    0007401d
w      081990420e0    0007401d
w      0819a0420e0    0007401d
w      0819b0420e0    0007401d
w      081980420e4    00063ee0
w      081990420e4    00063ee0
w      0819a0420e4    00063ee0
w      0819b0420e4    00063ee0
w      081980420e8    0001d050
w      081990420e8    0001d050
w      0819a0420e8    0001d050
w      0819b0420e8    0001d050
w      081980420f0    12a41041
w      081990420f0    12a41041
w      0819a0420f0    12a41041
w      0819b0420f0    12a41041
w      081980420f4    00000f00
w      081990420f4    00000f00
w      0819a0420f4    00000f00
w      0819b0420f4    00000f00
w      081980420f8    3cfcff0f
w      081990420f8    3cfcff0f
w      0819a0420f8    3cfcff0f
w      0819b0420f8    3cfcff0f
w      08198080000    00101484
w      08199080000    00101484
w      0819a080000    00101484
w      0819b080000    00101484
w      08198080004    913c0808
w      08199080004    913c0808
w      0819a080004    913c0808
w      0819b080004    913c0808
w      08198080008    b00004e2
w      08199080008    b00004e2
w      0819a080008    b00004e2
w      0819b080008    b00004e2
w      0819808000c    913d0202
w      0819908000c    913d0202
w      0819a08000c    913d0202
w      0819b08000c    913d0202
w      08198080010    b0000ea6
w      08199080010    b0000ea6
w      0819a080010    b0000ea6
w      0819b080010    b0000ea6
w      08198080014    913c4040
w      08199080014    913c4040
w      0819a080014    913c4040
w      0819b080014    913c4040
w      08198080018    b000007d
w      08199080018    b000007d
w      0819a080018    b000007d
w      0819b080018    b000007d
w      0819808001c    91581010
w      0819908001c    91581010
w      0819a08001c    91581010
w      0819b08001c    91581010
w      08198080020    b000000d
w      08199080020    b000000d
w      0819a080020    b000000d
w      0819b080020    b000000d
w      08198080024    91680202
w      08199080024    91680202
w      0819a080024    91680202
w      0819b080024    91680202
w      08198080028    b0000005
w      08199080028    b0000005
w      0819a080028    b0000005
w      0819b080028    b0000005
w      0819808002c    90b17f00
w      0819908002c    90b17f00
w      0819a08002c    90b17f00
w      0819b08002c    90b17f00
w      08198080030    90127f19
w      08199080030    90127f19
w      0819a080030    90127f19
w      0819b080030    90127f19
w      08198080034    9018ff00
w      08199080034    9018ff00
w      0819a080034    9018ff00
w      0819b080034    9018ff00
w      08198080038    9019ff00
w      08199080038    9019ff00
w      0819a080038    9019ff00
w      0819b080038    9019ff00
w      0819808003c    901aff00
w      0819908003c    901aff00
w      0819a08003c    901aff00
w      0819b08003c    901aff00
w      08198080040    901bff00
w      08199080040    901bff00
w      0819a080040    901bff00
w      0819b080040    901bff00
w      08198080044    900d7f00
w      08199080044    900d7f00
w      0819a080044    900d7f00
w      0819b080044    900d7f00
w      08198080048    900c7f0c
w      08199080048    900c7f0c
w      0819a080048    900c7f0c
w      0819b080048    900c7f0c
w      0819808004c    9168c000
w      0819908004c    9168c000
w      0819a08004c    9168c000
w      0819b08004c    9168c000
w      08198080050    9080ff55
w      08199080050    9080ff55
w      0819a080050    9080ff55
w      0819b080050    9080ff55
w      08198080054    9081ff85
w      08199080054    9081ff85
w      0819a080054    9081ff85
w      0819b080054    9081ff85
w      08198080058    90821e12
w      08199080058    90821e12
w      0819a080058    90821e12
w      0819b080058    90821e12
w      0819808005c    903a0100
w      0819908005c    903a0100
w      0819a08005c    903a0100
w      0819b08005c    903a0100
w      08198080060    500700f4
w      08199080060    500700f4
w      0819a080060    500700f4
w      0819b080060    500700f4
w      08198080064    10480001
w      08199080064    10480001
w      0819a080064    10480001
w      0819b080064    10480001
w      08198080068    41c00021
w      08199080068    41c00021
w      0819a080068    41c00021
w      0819b080068    41c00021
w      0819808006c    9038fea0
w      0819908006c    9038fea0
w      0819a08006c    9038fea0
w      0819b08006c    9038fea0
w      08198080070    9039ff02
w      08199080070    9039ff02
w      0819a080070    9039ff02
w      0819b080070    9039ff02
w      08198080074    903a7c20
w      08199080074    903a7c20
w      0819a080074    903a7c20
w      0819b080074    903a7c20
w      08198080078    903cff00
w      08199080078    903cff00
w      0819a080078    903cff00
w      0819b080078    903cff00
w      0819808007c    903d0f04
w      0819908007c    903d0f04
w      0819a08007c    903d0f04
w      0819b08007c    903d0f04
w      08198080080    40000026
w      08199080080    40000026
w      0819a080080    40000026
w      0819b080080    40000026
w      08198080084    9038fea0
w      08199080084    9038fea0
w      0819a080084    9038fea0
w      0819b080084    9038fea0
w      08198080088    9039ff02
w      08199080088    9039ff02
w      0819a080088    9039ff02
w      0819b080088    9039ff02
w      0819808008c    903a7c20
w      0819908008c    903a7c20
w      0819a08008c    903a7c20
w      0819b08008c    903a7c20
w      08198080090    903cff00
w      08199080090    903cff00
w      0819a080090    903cff00
w      0819b080090    903cff00
w      08198080094    903d0f04
w      08199080094    903d0f04
w      0819a080094    903d0f04
w      0819b080094    903d0f04
w      08198080098    903a0101
w      08199080098    903a0101
w      0819a080098    903a0101
w      0819b080098    903a0101
w      0819808009c    913d0101
w      0819908009c    913d0101
w      0819a08009c    913d0101
w      0819b08009c    913d0101
w      081980800a0    41e8002b
w      081990800a0    41e8002b
w      0819a0800a0    41e8002b
w      0819b0800a0    41e8002b
w      081980800a4    b00002ee
w      081990800a4    b00002ee
w      0819a0800a4    b00002ee
w      0819b0800a4    b00002ee
w      081980800a8    4000002c
w      081990800a8    4000002c
w      0819a0800a8    4000002c
w      0819b0800a8    4000002c
w      081980800ac    b0000bb8
w      081990800ac    b0000bb8
w      0819a0800ac    b0000bb8
w      0819b0800ac    b0000bb8
w      081980800b0    913c2020
w      081990800b0    913c2020
w      0819a0800b0    913c2020
w      0819b0800b0    913c2020
w      081980800b4    41e80030
w      081990800b4    41e80030
w      0819a0800b4    41e80030
w      0819b0800b4    41e80030
w      081980800b8    b0000019
w      081990800b8    b0000019
w      0819a0800b8    b0000019
w      0819b0800b8    b0000019
w      081980800bc    40000031
w      081990800bc    40000031
w      0819a0800bc    40000031
w      0819b0800bc    40000031
w      081980800c0    b0000064
w      081990800c0    b0000064
w      0819a0800c0    b0000064
w      0819b0800c0    b0000064
w      081980800c4    913c1010
w      081990800c4    913c1010
w      0819a0800c4    913c1010
w      0819b0800c4    913c1010
w      081980800c8    41e80035
w      081990800c8    41e80035
w      0819a0800c8    41e80035
w      0819b0800c8    41e80035
w      081980800cc    b0000019
w      081990800cc    b0000019
w      0819a0800cc    b0000019
w      0819b0800cc    b0000019
w      081980800d0    40000036
w      081990800d0    40000036
w      0819a0800d0    40000036
w      0819b0800d0    40000036
w      081980800d4    b00009c4
w      081990800d4    b00009c4
w      0819a0800d4    b00009c4
w      0819b0800d4    b00009c4
w      081980800d8    91586c6c
w      081990800d8    91586c6c
w      0819a0800d8    91586c6c
w      0819b0800d8    91586c6c
w      081980800dc    b000000a
w      081990800dc    b000000a
w      0819a0800dc    b000000a
w      0819b0800dc    b000000a
w      081980800e0    91680404
w      081990800e0    91680404
w      0819a0800e0    91680404
w      0819b0800e0    91680404
w      081980800e4    b0000032
w      081990800e4    b0000032
w      0819a0800e4    b0000032
w      0819b0800e4    b0000032
w      081980800e8    915c0202
w      081990800e8    915c0202
w      0819a0800e8    915c0202
w      0819b0800e8    915c0202
w      081980800ec    500700ac
w      081990800ec    500700ac
w      0819a0800ec    500700ac
w      0819b0800ec    500700ac
w      081980800f0    10480800
w      081990800f0    10480800
w      0819a0800f0    10480800
w      0819b0800f0    10480800
w      081980800f4    41c0004b
w      081990800f4    41c0004b
w      0819a0800f4    41c0004b
w      0819b0800f4    41c0004b
w      081980800f8    500700ac
w      081990800f8    500700ac
w      0819a0800f8    500700ac
w      0819b0800f8    500700ac
w      081980800fc    1048007f
w      081990800fc    1048007f
w      0819a0800fc    1048007f
w      0819b0800fc    1048007f
w      08198080100    61070084
w      08199080100    61070084
w      0819a080100    61070084
w      0819b080100    61070084
w      08198080104    90848080
w      08199080104    90848080
w      0819a080104    90848080
w      0819b080104    90848080
w      08198080108    500700ac
w      08199080108    500700ac
w      0819a080108    500700ac
w      0819b080108    500700ac
w      0819808010c    200001f6
w      0819908010c    200001f6
w      0819a08010c    200001f6
w      0819b08010c    200001f6
w      08198080110    200001d6
w      08199080110    200001d6
w      0819a080110    200001d6
w      0819b080110    200001d6
w      08198080114    60070044
w      08199080114    60070044
w      0819a080114    60070044
w      0819b080114    60070044
w      08198080118    90402020
w      08199080118    90402020
w      0819a080118    90402020
w      0819b080118    90402020
w      0819808011c    901c0101
w      0819908011c    901c0101
w      0819a08011c    901c0101
w      0819b08011c    901c0101
w      08198080120    90380101
w      08199080120    90380101
w      0819a080120    90380101
w      0819b080120    90380101
w      08198080124    90402000
w      08199080124    90402000
w      0819a080124    90402000
w      0819b080124    90402000
w      08198080128    40000063
w      08199080128    40000063
w      0819a080128    40000063
w      0819b080128    40000063
w      0819808012c    9048ff42
w      0819908012c    9048ff42
w      0819a08012c    9048ff42
w      0819b08012c    9048ff42
w      08198080130    90490301
w      08199080130    90490301
w      0819a080130    90490301
w      0819b080130    90490301
w      08198080134    90aec080
w      08199080134    90aec080
w      0819a080134    90aec080
w      0819b080134    90aec080
w      08198080138    90afff50
w      08199080138    90afff50
w      0819a080138    90afff50
w      0819b080138    90afff50
w      0819808013c    9044ff00
w      0819908013c    9044ff00
w      0819a08013c    9044ff00
w      0819b08013c    9044ff00
w      08198080140    9045ff00
w      08199080140    9045ff00
w      0819a080140    9045ff00
w      0819b080140    9045ff00
w      08198080144    9046ff80
w      08199080144    9046ff80
w      0819a080144    9046ff80
w      0819b080144    9046ff80
w      08198080148    9047ff50
w      08199080148    9047ff50
w      0819a080148    9047ff50
w      0819b080148    9047ff50
w      0819808014c    90400404
w      0819908014c    90400404
w      0819a08014c    90400404
w      0819b08014c    90400404
w      08198080150    908c7f3f
w      08199080150    908c7f3f
w      0819a080150    908c7f3f
w      0819b080150    908c7f3f
w      08198080154    9090ff64
w      08199080154    9090ff64
w      0819a080154    9090ff64
w      0819b080154    9090ff64
w      08198080158    9091ff00
w      08199080158    9091ff00
w      0819a080158    9091ff00
w      0819b080158    9091ff00
w      0819808015c    90848000
w      0819908015c    90848000
w      0819a08015c    90848000
w      0819b08015c    90848000
w      08198080160    90880101
w      08199080160    90880101
w      0819a080160    90880101
w      0819b080160    90880101
w      08198080164    82e7007c
w      08199080164    82e7007c
w      0819a080164    82e7007c
w      0819b080164    82e7007c
w      08198080168    90880100
w      08199080168    90880100
w      0819a080168    90880100
w      0819b080168    90880100
w      0819808016c    80e7007c
w      0819908016c    80e7007c
w      0819a08016c    80e7007c
w      0819b08016c    80e7007c
w      08198080170    90402020
w      08199080170    90402020
w      0819a080170    90402020
w      0819b080170    90402020
w      08198080174    901c0101
w      08199080174    901c0101
w      0819a080174    901c0101
w      0819b080174    901c0101
w      08198080178    90380101
w      08199080178    90380101
w      0819a080178    90380101
w      0819b080178    90380101
w      0819808017c    90402400
w      0819908017c    90402400
w      0819a08017c    90402400
w      0819b08017c    90402400
w      08198080180    5007007c
w      08199080180    5007007c
w      0819a080180    5007007c
w      0819b080180    5007007c
w      08198080184    1048007f
w      08199080184    1048007f
w      0819a080184    1048007f
w      0819b080184    1048007f
w      08198080188    610700ac
w      08199080188    610700ac
w      0819a080188    610700ac
w      0819b080188    610700ac
w      0819808018c    41e80066
w      0819908018c    41e80066
w      0819a08018c    41e80066
w      0819b08018c    41e80066
w      08198080190    b000186a
w      08199080190    b000186a
w      0819a080190    b000186a
w      0819b080190    b000186a
w      08198080194    40000067
w      08199080194    40000067
w      0819a080194    40000067
w      0819b080194    40000067
w      08198080198    b00061a8
w      08199080198    b00061a8
w      0819a080198    b00061a8
w      0819b080198    b00061a8
w      0819808019c    903a0100
w      0819908019c    903a0100
w      0819a08019c    903a0100
w      0819b08019c    903a0100
w      081980801a0    500700f4
w      081990801a0    500700f4
w      0819a0801a0    500700f4
w      0819b0801a0    500700f4
w      081980801a4    10480001
w      081990801a4    10480001
w      0819a0801a4    10480001
w      0819b0801a4    10480001
w      081980801a8    41c0006f
w      081990801a8    41c0006f
w      0819a0801a8    41c0006f
w      0819b0801a8    41c0006f
w      081980801ac    9038fea0
w      081990801ac    9038fea0
w      0819a0801ac    9038fea0
w      0819b0801ac    9038fea0
w      081980801b0    9039ff02
w      081990801b0    9039ff02
w      0819a0801b0    9039ff02
w      0819b0801b0    9039ff02
w      081980801b4    903a7c20
w      081990801b4    903a7c20
w      0819a0801b4    903a7c20
w      0819b0801b4    903a7c20
w      081980801b8    40000072
w      081990801b8    40000072
w      0819a0801b8    40000072
w      0819b0801b8    40000072
w      081980801bc    9038fea0
