##############################
# Data for GDDR6_5
# CMD  ADDRESS      DATA
w      0811203d600    0000000f
w      0811203c000    00000001
w      08112030060    00003001
w      08112033e48    00000000
w      0811203fe80    00000000
w      0811203d890    00000000
w      081120300b0    00000080
w      081120300b4    00000005
w      08112000420    00000505
w      0811200c00c    0000414b
w      0811200c010    00000284
w      0811200c014    000001b8
w      0811203c050    0000000c
w      0811200040c    000000fd
w      08112000210    00000003
w      0811201006c    0000eb2f
w      0811202006c    0000fffc
w      08112000408    0000fbbd
w      08113000004    000012a0
w      08113000008    00001ff0
